Date;Timestamp;Latitude;"Latitude DMS";Longitude;"Longitude DMS";"SOG (knots)";"COG (degree)";"Active interface";Signal;"Total distance (nm)"
2025-03-31T23:55:45;1743465345;44.33658;"44° 20' 12"" N";-1.52575;"001° 31' 33"" W";3;183;"VSAT Ka_19216811";71%;0.33
2025-03-31T23:50:48;1743465048;44.34194;"44° 20' 31"" N";-1.52545;"001° 31' 32"" W";3;182;"VSAT Ka_19216811";71%;0.65
2025-03-31T23:45:48;1743464748;44.34741;"44° 20' 51"" N";-1.52588;"001° 31' 33"" W";3;176;"VSAT Ka_19216811";71%;0.98
2025-03-31T23:40:45;1743464445;44.35292;"44° 21' 11"" N";-1.52628;"001° 31' 35"" W";3;177;"VSAT Ka_19216811";71%;1.31
2025-03-31T23:35:45;1743464145;44.35833;"44° 21' 30"" N";-1.52596;"001° 31' 33"" W";3;182;"VSAT Ka_19216811";71%;1.64
2025-03-31T23:30:48;1743463848;44.36375;"44° 21' 50"" N";-1.52585;"001° 31' 33"" W";3;180;"VSAT Ka_19216811";71%;1.97
2025-03-31T23:25:45;1743463545;44.36938;"44° 22' 10"" N";-1.52569;"001° 31' 32"" W";3;181;"VSAT Ka_19216811";71%;2.31
2025-03-31T23:20:48;1743463248;44.37489;"44° 22' 30"" N";-1.52544;"001° 31' 32"" W";3;181;"VSAT Ka_19216811";71%;2.64
2025-03-31T23:15:48;1743462948;44.38052;"44° 22' 50"" N";-1.52544;"001° 31' 32"" W";4;180;"VSAT Ka_19216811";71%;2.98
2025-03-31T23:10:48;1743462648;44.38615;"44° 23' 10"" N";-1.52501;"001° 31' 30"" W";4;183;"VSAT Ka_19216811";71%;3.32
2025-03-31T23:05:48;1743462348;44.3918;"44° 23' 30"" N";-1.52483;"001° 31' 29"" W";4;181;"VSAT Ka_19216811";71%;3.66
2025-03-31T23:00:48;1743462048;44.39754;"44° 23' 51"" N";-1.52453;"001° 31' 28"" W";4;182;"VSAT Ka_19216811";71%;4
2025-03-31T22:55:48;1743461748;44.40316;"44° 24' 11"" N";-1.52419;"001° 31' 27"" W";3;182;"VSAT Ka_19216811";71%;4.34
