Date;Timestamp;Latitude;"Latitude DMS";Longitude;"Longitude DMS";"SOG (knots)";"COG (degree)";"Active interface";Signal;"Total distance (nm)"
2025-07-31T23:55:48;1754006148;43.50738;"43° 30' 27"" N";-1.4956;"001° 29' 44"" W";0;162.6;"VSAT Ka_19216811";57%;0
2025-07-31T23:50:48;1754005848;43.50742;"43° 30' 27"" N";-1.49558;"001° 29' 44"" W";0;163;"VSAT Ka_19216811";57%;0
2025-07-31T23:45:48;1754005548;43.50734;"43° 30' 26"" N";-1.49559;"001° 29' 44"" W";0;162.7;"VSAT Ka_19216811";57%;0
2025-07-31T23:40:48;1754005248;43.50737;"43° 30' 27"" N";-1.49555;"001° 29' 44"" W";0;163;"VSAT Ka_19216811";57%;0
2025-07-31T23:35:47;1754004947;43.5074;"43° 30' 27"" N";-1.49557;"001° 29' 44"" W";0;163;"VSAT Ka_19216811";57%;0
2025-07-31T23:30:48;1754004648;43.50734;"43° 30' 26"" N";-1.49559;"001° 29' 44"" W";0;163.1;"VSAT Ka_19216811";57%;0
2025-07-31T23:25:48;1754004348;43.50735;"43° 30' 26"" N";-1.4956;"001° 29' 44"" W";0;163;"VSAT Ka_19216811";57%;0
2025-07-31T23:20:48;1754004048;43.50737;"43° 30' 27"" N";-1.49557;"001° 29' 44"" W";0;163.2;"VSAT Ka_19216811";57%;0
2025-07-31T23:15:48;1754003748;43.50731;"43° 30' 26"" N";-1.49559;"001° 29' 44"" W";0;162.9;"VSAT Ka_19216811";57%;0
2025-07-31T23:10:45;1754003445;43.50736;"43° 30' 26"" N";-1.49556;"001° 29' 44"" W";0;162.6;"VSAT Ka_19216811";57%;0
2025-07-31T23:05:48;1754003148;43.50735;"43° 30' 26"" N";-1.49558;"001° 29' 44"" W";0;162.7;"VSAT Ka_19216811";57%;0
2025-07-31T23:00:47;1754002847;43.50755;"43° 30' 27"" N";-1.49562;"001° 29' 44"" W";0;163;"VSAT Ka_19216811";57%;0.01
2025-07-31T22:55:48;1754002548;43.50742;"43° 30' 27"" N";-1.49557;"001° 29' 44"" W";0;162.9;"VSAT Ka_19216811";57%;0.02
2025-07-31T22:50:47;1754002247;43.50734;"43° 30' 26"" N";-1.4956;"001° 29' 44"" W";0;162.8;"VSAT Ka_19216811";57%;0.02
2025-07-31T22:45:48;1754001948;43.50735;"43° 30' 26"" N";-1.49559;"001° 29' 44"" W";0;162.9;"VSAT Ka_19216811";57%;0.02
2025-07-31T22:40:45;1754001645;43.50738;"43° 30' 27"" N";-1.49557;"001° 29' 44"" W";0;163;"VSAT Ka_19216811";57%;0.02
