Date;Timestamp;Latitude;"Latitude DMS";Longitude;"Longitude DMS";"SOG (knots)";"COG (degree)";"Active interface";Signal;"Total distance (nm)"
2025-03-31T23:55:23;1743465323;44.317;"44° 19' 01"" N";-1.35533;"001° 21' 19"" W";2;188.2;3G_1056301;;0.19
2025-03-31T23:50:23;1743465023;44.32;"44° 19' 12"" N";-1.35433;"001° 21' 16"" W";2;199.9;3G_1056301;;0.38
2025-03-31T23:45:23;1743464723;44.32317;"44° 19' 23"" N";-1.35333;"001° 21' 12"" W";2;191.8;3G_1056301;;0.58
2025-03-31T23:40:23;1743464423;44.32617;"44° 19' 34"" N";-1.3525;"001° 21' 09"" W";2;173.2;3G_1056301;;0.76
2025-03-31T23:35:25;1743464125;44.32633;"44° 19' 35"" N";-1.35483;"001° 21' 17"" W";1;95;3G_1056301;;0.86
2025-03-31T23:30:25;1743463825;44.3235;"44° 19' 25"" N";-1.35533;"001° 21' 19"" W";2;353.5;3G_1056301;;1.03
2025-03-31T23:25:23;1743463523;44.3205;"44° 19' 14"" N";-1.355;"001° 21' 18"" W";2;353;3G_1056301;;1.21
2025-03-31T23:20:23;1743463223;44.3175;"44° 19' 03"" N";-1.3545;"001° 21' 16"" W";2;349.6;3G_1056301;;1.39
2025-03-31T23:15:23;1743462923;44.3145;"44° 18' 52"" N";-1.354;"001° 21' 14"" W";2;2.1;3G_1056301;;1.57
2025-03-31T23:10:23;1743462623;44.3115;"44° 18' 41"" N";-1.35367;"001° 21' 13"" W";2;356.1;3G_1056301;;1.75
2025-03-31T23:05:23;1743462323;44.3085;"44° 18' 31"" N";-1.35333;"001° 21' 12"" W";1;355;3G_1056301;;1.93
2025-03-31T23:00:23;1743462023;44.3055;"44° 18' 20"" N";-1.353;"001° 21' 11"" W";2;353.5;3G_1056301;;2.11
2025-03-31T22:55:23;1743461723;44.3025;"44° 18' 09"" N";-1.35283;"001° 21' 10"" W";2;357.1;3G_1056301;;2.29
2025-03-31T22:50:23;1743461423;44.2995;"44° 17' 58"" N";-1.35267;"001° 21' 10"" W";2;351;3G_1056301;;2.47
2025-03-31T22:45:23;1743461123;44.2965;"44° 17' 47"" N";-1.35233;"001° 21' 08"" W";2;355.3;3G_1056301;;2.65
2025-03-31T22:40:23;1743460823;44.2935;"44° 17' 37"" N";-1.35217;"001° 21' 08"" W";2;355;3G_1056301;;2.83
2025-03-31T22:35:23;1743460523;44.2905;"44° 17' 26"" N";-1.352;"001° 21' 07"" W";2;351.6;3G_1056301;;3.01
2025-03-31T22:30:23;1743460223;44.2875;"44° 17' 15"" N";-1.35167;"001° 21' 06"" W";2;3.1;3G_1056301;;3.19
2025-03-31T22:25:23;1743459923;44.2845;"44° 17' 04"" N";-1.35133;"001° 21' 05"" W";2;0.5;3G_1056301;;3.37
2025-03-31T22:20:23;1743459623;44.2815;"44° 16' 53"" N";-1.351;"001° 21' 04"" W";2;357.4;3G_1056301;;3.55
2025-03-31T22:15:23;1743459323;44.2785;"44° 16' 43"" N";-1.35033;"001° 21' 01"" W";2;0.6;3G_1056301;;3.73
2025-03-31T22:10:23;1743459023;44.2755;"44° 16' 32"" N";-1.34983;"001° 20' 59"" W";2;357.7;3G_1056301;;3.91
2025-03-31T22:05:23;1743458723;44.2725;"44° 16' 21"" N";-1.34933;"001° 20' 58"" W";2;350.3;3G_1056301;;4.09
2025-03-31T22:00:23;1743458423;44.2695;"44° 16' 10"" N";-1.349;"001° 20' 56"" W";2;350;3G_1056301;;4.27
2025-03-31T21:55:23;1743458123;44.2665;"44° 15' 59"" N";-1.3485;"001° 20' 55"" W";2;348.1;3G_1056301;;4.45
2025-03-31T21:50:23;1743457823;44.2635;"44° 15' 49"" N";-1.34783;"001° 20' 52"" W";2;351.6;3G_1056301;;4.63
2025-03-31T21:45:23;1743457523;44.2605;"44° 15' 38"" N";-1.34733;"001° 20' 50"" W";2;352.8;3G_1056301;;4.81
2025-03-31T21:40:23;1743457223;44.25733;"44° 15' 26"" N";-1.347;"001° 20' 49"" W";2;353.8;3G_1056301;;5
2025-03-31T21:35:23;1743456923;44.25433;"44° 15' 16"" N";-1.34667;"001° 20' 48"" W";2;352;3G_1056301;;5.18
2025-03-31T21:30:23;1743456623;44.25133;"44° 15' 05"" N";-1.34617;"001° 20' 46"" W";2;3.5;3G_1056301;;5.36
2025-03-31T21:25:23;1743456323;44.24817;"44° 14' 53"" N";-1.34633;"001° 20' 47"" W";2;3.3;3G_1056301;;5.55
2025-03-31T21:20:23;1743456023;44.24517;"44° 14' 43"" N";-1.3465;"001° 20' 47"" W";2;5.3;3G_1056301;;5.73
2025-03-31T21:15:23;1743455723;44.24217;"44° 14' 32"" N";-1.34683;"001° 20' 49"" W";2;9;3G_1056301;;5.91
2025-03-31T21:10:23;1743455423;44.23917;"44° 14' 21"" N";-1.347;"001° 20' 49"" W";2;1.4;3G_1056301;;6.09
2025-03-31T21:05:23;1743455123;44.23617;"44° 14' 10"" N";-1.34717;"001° 20' 50"" W";2;8;3G_1056301;;6.27
2025-03-31T21:00:23;1743454823;44.23317;"44° 13' 59"" N";-1.3475;"001° 20' 51"" W";1;4;3G_1056301;;6.45
2025-03-31T20:55:23;1743454523;44.23017;"44° 13' 49"" N";-1.34783;"001° 20' 52"" W";1;4;3G_1056301;;6.63
2025-03-31T20:50:23;1743454223;44.22733;"44° 13' 38"" N";-1.348;"001° 20' 53"" W";2;356.1;3G_1056301;;6.8
2025-03-31T20:45:23;1743453923;44.2245;"44° 13' 28"" N";-1.34817;"001° 20' 53"" W";1;2;3G_1056301;;6.97
2025-03-31T20:40:23;1743453623;44.22167;"44° 13' 18"" N";-1.34833;"001° 20' 54"" W";1;2;3G_1056301;;7.14
2025-03-31T20:35:23;1743453323;44.219;"44° 13' 08"" N";-1.3485;"001° 20' 55"" W";2;3.8;3G_1056301;;7.3
2025-03-31T20:30:23;1743453023;44.21617;"44° 12' 58"" N";-1.3485;"001° 20' 55"" W";2;4.7;3G_1056301;;7.47
2025-03-31T20:25:23;1743452723;44.21333;"44° 12' 48"" N";-1.3485;"001° 20' 55"" W";2;5.4;3G_1056301;;7.64
