Date;Timestamp;Latitude;"Latitude DMS";Longitude;"Longitude DMS";"SOG (knots)";"COG (degree)";"Active interface";Signal;"Total distance (nm)"
2025-07-31T23:55:48;1754006148;43.50739;"43° 30' 27"" N";-1.49563;"001° 29' 44"" W";0;165.5;4G_1056401;;0
2025-07-31T23:50:45;1754005845;43.50741;"43° 30' 27"" N";-1.49561;"001° 29' 44"" W";0;165.5;4G_1056401;;0
2025-07-31T23:45:48;1754005548;43.50739;"43° 30' 27"" N";-1.49568;"001° 29' 44"" W";0;165.5;4G_1056401;;0
2025-07-31T23:40:47;1754005247;43.50735;"43° 30' 26"" N";-1.49567;"001° 29' 44"" W";0;165.5;4G_1056401;;0
2025-07-31T23:35:47;1754004947;43.50738;"43° 30' 27"" N";-1.49564;"001° 29' 44"" W";0;165.5;4G_1056401;;0
2025-07-31T23:30:48;1754004648;43.50744;"43° 30' 27"" N";-1.49566;"001° 29' 44"" W";0;165.5;4G_1056401;;0
2025-07-31T23:25:48;1754004348;43.50735;"43° 30' 26"" N";-1.49564;"001° 29' 44"" W";0;165.4;4G_1056401;;0.01
2025-07-31T23:20:48;1754004048;43.50737;"43° 30' 27"" N";-1.49565;"001° 29' 44"" W";0;165.5;4G_1056401;;0.01
2025-07-31T23:15:47;1754003747;43.50733;"43° 30' 26"" N";-1.49568;"001° 29' 44"" W";0;165.4;4G_1056401;;0.01
2025-07-31T23:10:47;1754003447;43.50741;"43° 30' 27"" N";-1.49568;"001° 29' 44"" W";0;165.5;4G_1056401;;0.01
2025-07-31T23:05:47;1754003147;43.50737;"43° 30' 27"" N";-1.49566;"001° 29' 44"" W";0;165.5;4G_1056401;;0.01
2025-07-31T23:00:48;1754002848;43.50736;"43° 30' 26"" N";-1.49564;"001° 29' 44"" W";0;165.5;4G_1056401;;0.01
2025-07-31T22:55:48;1754002548;43.50741;"43° 30' 27"" N";-1.49568;"001° 29' 44"" W";0;165.5;4G_1056401;;0.01
2025-07-31T22:50:45;1754002245;43.50742;"43° 30' 27"" N";-1.49569;"001° 29' 44"" W";0;165.6;4G_1056401;;0.01
2025-07-31T22:45:45;1754001945;43.50738;"43° 30' 27"" N";-1.49569;"001° 29' 44"" W";0;165.7;4G_1056401;;0.01
2025-07-31T22:40:44;1754001644;43.50735;"43° 30' 26"" N";-1.49565;"001° 29' 44"" W";0;165.7;4G_1056401;;0.01
2025-07-31T22:35:44;1754001344;43.50738;"43° 30' 27"" N";-1.49566;"001° 29' 44"" W";0;165.8;4G_1056401;;0.01
2025-07-31T22:30:47;1754001047;43.50737;"43° 30' 27"" N";-1.49565;"001° 29' 44"" W";0;165.7;4G_1056401;;0.01
2025-07-31T22:25:47;1754000747;43.50739;"43° 30' 27"" N";-1.49564;"001° 29' 44"" W";0;165.9;4G_1056401;;0.01
2025-07-31T22:20:47;1754000447;43.50743;"43° 30' 27"" N";-1.49563;"001° 29' 44"" W";0;165.8;4G_1056401;;0.01
2025-07-31T22:15:47;1754000147;43.50742;"43° 30' 27"" N";-1.49564;"001° 29' 44"" W";0;165.9;4G_1056401;;0.01
