Date;Timestamp;Latitude;"Latitude DMS";Longitude;"Longitude DMS";"SOG (knots)";"COG (degree)";"Active interface";Signal;"Total distance (nm)"
2025-01-31T23:55:47;1738367747;43.50744;"43° 30' 27"" N";-1.49553;"001° 29' 44"" W";0;165;4G_1056401;;0
2025-01-31T23:50:47;1738367447;43.50738;"43° 30' 27"" N";-1.49553;"001° 29' 44"" W";0;165;4G_1056401;;0
2025-01-31T23:45:44;1738367144;43.50743;"43° 30' 27"" N";-1.49553;"001° 29' 44"" W";0;165;4G_1056401;;0
2025-01-31T23:40:45;1738366845;43.50739;"43° 30' 27"" N";-1.49556;"001° 29' 44"" W";0;164.9;4G_1056401;;0
2025-01-31T23:35:48;1738366548;43.50746;"43° 30' 27"" N";-1.49552;"001° 29' 44"" W";0;164.7;4G_1056401;;0
2025-01-31T23:30:49;1738366249;43.50742;"43° 30' 27"" N";-1.49552;"001° 29' 44"" W";0;165;4G_1056401;;0
2025-01-31T23:25:48;1738365948;43.50744;"43° 30' 27"" N";-1.49551;"001° 29' 44"" W";0;164.9;4G_1056401;;0
2025-01-31T23:20:48;1738365648;43.50743;"43° 30' 27"" N";-1.4955;"001° 29' 44"" W";0;165;4G_1056401;;0
2025-01-31T23:15:48;1738365348;43.50743;"43° 30' 27"" N";-1.49551;"001° 29' 44"" W";0;165.2;4G_1056401;;0
2025-01-31T23:10:47;1738365047;43.50742;"43° 30' 27"" N";-1.49554;"001° 29' 44"" W";0;165.4;4G_1056401;;0
2025-01-31T23:05:48;1738364748;43.50741;"43° 30' 27"" N";-1.49551;"001° 29' 44"" W";0;164.8;4G_1056401;;0
2025-01-31T23:00:45;1738364445;43.50741;"43° 30' 27"" N";-1.49553;"001° 29' 44"" W";0;165.1;4G_1056401;;0
2025-01-31T22:55:47;1738364147;43.50736;"43° 30' 26"" N";-1.49554;"001° 29' 44"" W";0;165.2;4G_1056401;;0
2025-01-31T22:50:44;1738363844;43.50741;"43° 30' 27"" N";-1.49552;"001° 29' 44"" W";0;165;4G_1056401;;0
2025-01-31T22:45:48;1738363548;43.50741;"43° 30' 27"" N";-1.49552;"001° 29' 44"" W";0;165;4G_1056401;;0
2025-01-31T22:40:48;1738363248;43.50742;"43° 30' 27"" N";-1.49551;"001° 29' 44"" W";0;165.1;4G_1056401;;0
2025-01-31T22:35:45;1738362945;43.5074;"43° 30' 27"" N";-1.4955;"001° 29' 44"" W";0;164.7;4G_1056401;;0
2025-01-31T22:30:45;1738362645;43.50741;"43° 30' 27"" N";-1.49549;"001° 29' 44"" W";0;165;4G_1056401;;0
2025-01-31T22:25:45;1738362345;43.50743;"43° 30' 27"" N";-1.49548;"001° 29' 44"" W";0;165;4G_1056401;;0
2025-01-31T22:20:44;1738362044;43.50741;"43° 30' 27"" N";-1.49552;"001° 29' 44"" W";0;165;4G_1056401;;0
2025-01-31T22:15:47;1738361747;43.50741;"43° 30' 27"" N";-1.49552;"001° 29' 44"" W";0;165.3;4G_1056401;;0
2025-01-31T22:10:48;1738361448;43.50738;"43° 30' 27"" N";-1.4955;"001° 29' 44"" W";0;165;4G_1056401;;0
2025-01-31T22:05:48;1738361148;43.50741;"43° 30' 27"" N";-1.49549;"001° 29' 44"" W";0;165.5;4G_1056401;;0
2025-01-31T22:00:44;1738360844;43.50742;"43° 30' 27"" N";-1.49549;"001° 29' 44"" W";0;164.9;4G_1056401;;0
2025-01-31T21:55:47;1738360547;43.5074;"43° 30' 27"" N";-1.49551;"001° 29' 44"" W";0;165.7;4G_1056401;;0
2025-01-31T21:50:48;1738360248;43.50745;"43° 30' 27"" N";-1.49554;"001° 29' 44"" W";0;165.7;4G_1056401;;0
2025-01-31T21:45:48;1738359948;43.50739;"43° 30' 27"" N";-1.4956;"001° 29' 44"" W";0;165.4;4G_1056401;;0
2025-01-31T21:40:48;1738359648;43.5074;"43° 30' 27"" N";-1.4956;"001° 29' 44"" W";0;165.8;4G_1056401;;0
